village,taluk,district,lat,lon,coconut_acres
Unaganala,Gubbi,Tumkur,13.465828,76.818424,563.52
Ungra,Gubbi,Tumkur,13.158156,76.926567,105.43
V Kodihalli,Gubbi,Tumkur,13.187524,76.882005,191.1
Vadavanaghatta,Gubbi,Tumkur,13.195934,76.828535,118.68
Vaddarahalli,Gubbi,Tumkur,13.20968,76.963361,170.32
Varadenahalli,Gubbi,Tumkur,13.354455,76.922505,62.85
Varahasandra,Gubbi,Tumkur,13.191265,76.812943,331.48
Vartikatte,Gubbi,Tumkur,13.455584,76.837385,197.08
Virupakshapura,Gubbi,Tumkur,13.362323,76.793881,404.47
Yadavanahalli,Gubbi,Tumkur,13.242794,76.889608,244.7
Yakkalakatte,Gubbi,Tumkur,13.465481,76.782583,588.12
Yalacheehalli,Gubbi,Tumkur,13.204258,76.88306,365.55
Yallapura,Gubbi,Tumkur,13.343049,76.790351,85.23
Yaraballi,Gubbi,Tumkur,13.557288,76.830363,117.18
Yarekaval,Gubbi,Tumkur,13.415204,76.807822,628.52
Adinayakanahalli,Tiptur,Tumkur,13.320764,76.509467,351.67
Agrahara,Tiptur,Tumkur,13.192716,76.575017,325.37
Aladahalli,Tiptur,Tumkur,13.218957,76.490395,557.4
Alburu,Tiptur,Tumkur,13.159711,76.579772,602.5
Aluru,Tiptur,Tumkur,13.309447,76.446352,494.05
Anagondanahalli,Tiptur,Tumkur,13.234208,76.459186,452.42
Anivala,Tiptur,Tumkur,13.359951,76.398242,163.98
Annamallenahalli,Tiptur,Tumkur,13.309996,76.544574,130.85
Annapura,Tiptur,Tumkur,13.287174,76.472631,21.57
Aralaguppe,Tiptur,Tumkur,13.262025,76.610177,871.1
Ayarahalli,Tiptur,Tumkur,13.240169,76.594547,312.18
B Gowdanakatte,Tiptur,Tumkur,13.240477,76.378106,289.93
B Rangapura,Tiptur,Tumkur,13.212409,76.46332,172.65
Badanekatte,Tiptur,Tumkur,13.330236,76.652903,165.18
Baguvala,Tiptur,Tumkur,13.320808,76.417645,372.28
Bairanayakanahalli,Tiptur,Tumkur,13.320764,76.509467,221.6
Bajaguru,Tiptur,Tumkur,13.148146,76.515581,975.92
Ballekatte,Tiptur,Tumkur,13.201442,76.465184,130.75
Ballekere,Tiptur,Tumkur,13.149711,76.496368,563.8
Baluvaneralu,Tiptur,Tumkur,13.383245,76.428625,136.2
Bannihalli,Tiptur,Tumkur,13.201469,76.41443,99.43
Beerasandra,Tiptur,Tumkur,13.289348,76.674638,775.05
Belagarahalli,Tiptur,Tumkur,13.214382,76.509175,490.6
Bennayakanahalli,Tiptur,Tumkur,13.292534,76.524615,611.18
Bennenahalli,Tiptur,Tumkur,13.232029,76.413464,246.15
Bidarekere,Tiptur,Tumkur,13.131302,76.533373,281.2
Biligere,Tiptur,Tumkur,13.30011,76.627461,1030.0
Bisalehalli,Tiptur,Tumkur,13.099397,76.505564,85.0
Bochihalli,Tiptur,Tumkur,13.175835,76.526181,325.6
Bomlapura,Tiptur,Tumkur,13.292911,76.413049,259.08
Bommenahalli,Tiptur,Tumkur,13.392801,76.442011,367.17
Burudeghatta,Tiptur,Tumkur,13.200292,76.60179,561.73
Byadarahalli,Tiptur,Tumkur,13.347111,76.488405,149.95
Chatnahalli,Tiptur,Tumkur,13.235448,76.439178,170.02
Chiggave,Tiptur,Tumkur,13.187268,76.572226,123.82
Chikka Kottigehalli,Tiptur,Tumkur,13.210167,76.474841,225.9
Chikkabidare,Tiptur,Tumkur,13.254939,76.39062,260.0
Chikkahonnavalli,Tiptur,Tumkur,13.361555,76.382175,236.4
Chikkamarpanahalli,Tiptur,Tumkur,13.300609,76.513036,260.9
Chikkarangapura,Tiptur,Tumkur,13.220193,76.474463,187.95
Chowdenahalli,Tiptur,Tumkur,13.347061,76.372438,78.05
Chowdlapura,Tiptur,Tumkur,13.308204,76.583748,912.6
Chowlihalli,Tiptur,Tumkur,13.34286,76.465016,345.82
Dasanakatte,Tiptur,Tumkur,13.369555,76.439055,188.45
Dasareeghatta,Tiptur,Tumkur,13.179063,76.443393,641.1
Doddamarpanahalli,Tiptur,Tumkur,13.296733,76.500119,345.7
Doddikatte,Tiptur,Tumkur,13.366834,76.537076,256.9
Eechanuru Kaval,Tiptur,Tumkur,13.23831,76.544343,352.0
Eedenahalli,Tiptur,Tumkur,13.276995,76.488701,276.65
Eeralagere,Tiptur,Tumkur,13.31751,76.532167,404.67
Eeranakal?Kaval,Tiptur,Tumkur,13.254871,76.595781,118.32
G Mallenahalli,Tiptur,Tumkur,13.277175,76.582554,261.12
G Melanahalli,Tiptur,Tumkur,13.170379,76.453437,131.17
Gadabanahalli,Tiptur,Tumkur,13.288872,76.639063,199.17
Ganganaghatta,Tiptur,Tumkur,13.158492,76.465807,662.68
Ganjalaghatta,Tiptur,Tumkur,13.100875,76.47782,194.35
Gedlehalli,Tiptur,Tumkur,13.299645,76.47019,184.12
Ghatakinakere,Tiptur,Tumkur,13.357684,76.457272,214.15
Ginakikere,Tiptur,Tumkur,13.232683,76.574531,151.93
Gopalapura,Tiptur,Tumkur,13.18198,76.55939,192.42
Goragondanahalli,Tiptur,Tumkur,13.240923,76.493015,273.63
Gowdanakatte,Tiptur,Tumkur,13.240477,76.378106,357.07
Gudigondanahalli,Tiptur,Tumkur,13.3083,76.42111,237.82
Gunguramale,Tiptur,Tumkur,13.091554,76.540176,718.82
Gurugadahalli,Tiptur,Tumkur,13.232406,76.394269,512.6
Gyaraghatta,Tiptur,Tumkur,13.325452,76.368416,226.82
Halagowdanakatte,Tiptur,Tumkur,13.31235,76.399465,77.95
Halenahalli,Tiptur,Tumkur,13.356776,76.498703,379.98
Halepalya,Tiptur,Tumkur,13.28567,76.479326,24.1
Halkurike,Tiptur,Tumkur,13.389179,76.480608,941.05
Halkurike Amanikere,Tiptur,Tumkur,13.367134,76.485103,31.0
Hanumantapura,Tiptur,Tumkur,13.352679,76.357252,76.6
Harachanahalli,Tiptur,Tumkur,13.298037,76.438185,161.55
Harisamudra,Tiptur,Tumkur,13.319749,76.464852,141.9
Haroghatta,Tiptur,Tumkur,13.223433,76.549121,242.55
Hatna,Tiptur,Tumkur,13.32471,76.653289,853.97
Havenahalli,Tiptur,Tumkur,13.235282,76.481993,257.4
Hedagarahalli,Tiptur,Tumkur,13.23053,76.499933,340.47
Hindiskere,Tiptur,Tumkur,13.25728,76.514501,665.2
Hirebidare,Tiptur,Tumkur,13.265874,76.385706,73.35
Hogavanaghatta,Tiptur,Tumkur,13.197073,76.450616,650.77
Honnavalli,Tiptur,Tumkur,13.326771,76.390135,550.62
Honnenahalli,Tiptur,Tumkur,13.17878,76.538882,543.53
Hosahalli,Tiptur,Tumkur,13.398201,76.43317,464.7
Huchchagondanahalli,Tiptur,Tumkur,13.274786,76.509523,231.05
Hulihalli,Tiptur,Tumkur,13.35792,76.41869,428.78
Hullenahalli,Tiptur,Tumkur,13.130905,76.517887,379.42
Hullenahalli Kaval,Tiptur,Tumkur,13.12787,76.503533,89.1
Hullukatte,Tiptur,Tumkur,13.245881,76.510739,69.33
Hunaseghatta,Tiptur,Tumkur,13.163813,76.483908,501.1
Huralihalli,Tiptur,Tumkur,13.329733,76.470726,165.4
J Mallenahalli,Tiptur,Tumkur,13.108533,76.550595,245.18
Jabaghatta,Tiptur,Tumkur,13.134352,76.478,594.07
Jakkanahalli,Tiptur,Tumkur,13.317854,76.606268,338.52
Jayapura,Tiptur,Tumkur,13.202049,76.483826,236.03
K Lakkihalli,Tiptur,Tumkur,13.302187,76.374709,154.38
Kabballikaval,Tiptur,Tumkur,13.087777,76.52244,331.55
Kadashettihalli,Tiptur,Tumkur,13.245509,76.556568,264.98
Kagehalli Kaval,Tiptur,Tumkur,13.323173,76.555962,97.5
Kaidala,Tiptur,Tumkur,13.201046,76.549489,403.08
Kalkere,Tiptur,Tumkur,13.319216,76.48866,470.87
Kallahalli,Tiptur,Tumkur,13.07662,76.515074,265.05
Kallenahallikaval,Tiptur,Tumkur,13.280632,76.684836,139.6
Kallushettihalli,Tiptur,Tumkur,13.245457,76.585977,241.0
Kamagondanahalli,Tiptur,Tumkur,13.321154,76.671872,363.07
Kanchaghatta,Tiptur,Tumkur,13.278498,76.462672,201.6
Kannughatta,Tiptur,Tumkur,13.213777,76.526432,472.2
Karadalu,Tiptur,Tumkur,13.226675,76.563131,478.55
Karadi,Tiptur,Tumkur,13.281993,76.551572,133.4
Kasavanahalli,Tiptur,Tumkur,13.118666,76.553151,144.32
Kasavanahalli Kaval,Tiptur,Tumkur,13.114006,76.547976,51.17
Kattehalli,Tiptur,Tumkur,13.266559,76.551699,96.6
Kattigenahalli,Tiptur,Tumkur,13.30103,76.673509,279.0
Kenchamaranahalli,Tiptur,Tumkur,13.335309,76.525765,48.2
Keragodi,Tiptur,Tumkur,13.214635,76.449652,853.9
Kibbanahalli,Tiptur,Tumkur,13.301943,76.647926,398.3
Kibbanahalli Amanikere,Tiptur,Tumkur,13.319314,76.640139,69.5
Kodageehalli,Tiptur,Tumkur,13.407583,76.489859,407.57
Kodihalli,Tiptur,Tumkur,13.18354,76.549791,601.25
Kondlighatta,Tiptur,Tumkur,13.257386,76.554263,232.53
Konehalli,Tiptur,Tumkur,13.280426,76.361772,100.72
Koppa,Tiptur,Tumkur,13.257573,76.503602,239.68
Kotanayakanahalli,Tiptur,Tumkur,13.269662,76.522963,230.72
Kottigehalli,Tiptur,Tumkur,13.221351,76.580164,246.3
Krushnapura,Tiptur,Tumkur,13.322307,76.401678,95.1
Kuduvanaghatta,Tiptur,Tumkur,13.178581,76.573132,142.82
Kunduru,Tiptur,Tumkur,13.285308,76.655707,632.5
Kuppalu,Tiptur,Tumkur,13.263298,76.566243,152.05
Kurubara Mallenahalli,Tiptur,Tumkur,13.215844,76.556113,127.17
Kurubarahalli,Tiptur,Tumkur,13.185604,76.500442,228.75
Lakkihalli Kaval,Tiptur,Tumkur,13.201363,76.395025,210.38
Lakshmanapura,Tiptur,Tumkur,13.344839,76.500772,26.92
Lingadahalli,Tiptur,Tumkur,13.250886,76.438995,329.87
Lingadevarahalli,Tiptur,Tumkur,13.198578,76.503397,344.68
Machaghatta,Tiptur,Tumkur,13.160669,76.491851,328.63
Madeehalli,Tiptur,Tumkur,13.26869,76.588757,1131.88
Madenuru,Tiptur,Tumkur,13.259571,76.420162,709.05
Madlehalli,Tiptur,Tumkur,13.26869,76.588757,556.47
Makanahalli,Tiptur,Tumkur,13.147632,76.558262,378.45
Mallenahalli,Tiptur,Tumkur,13.277175,76.582554,221.9
Mallidevihalli,Tiptur,Tumkur,13.381827,76.409597,222.58
Mallipatna,Tiptur,Tumkur,13.273835,76.550449,150.6
Manakikere,Tiptur,Tumkur,13.332079,76.48291,219.52
Maragondanahalli,Tiptur,Tumkur,13.122288,76.537287,265.73
Maranagere,Tiptur,Tumkur,13.249794,76.459437,358.45
Marugondanahalli,Tiptur,Tumkur,13.122288,76.537287,38.9
Masavanaghatta,Tiptur,Tumkur,13.112714,76.497832,858.95
Matanahalli,Tiptur,Tumkur,13.136524,76.491721,147.05
Mattighatta,Tiptur,Tumkur,13.186052,76.485674,444.92
Mattihalli,Tiptur,Tumkur,13.27098,76.400475,339.35
Mayagondanahalli,Tiptur,Tumkur,13.385641,76.462254,169.07
Meese Timmanahalli,Tiptur,Tumkur,13.302589,76.486119,304.0
Melapura,Tiptur,Tumkur,13.215218,76.409344,235.0
Muddenahalli,Tiptur,Tumkur,13.412713,76.419709,80.57
Mugtihalli,Tiptur,Tumkur,13.198239,76.566264,293.8
N Melanahalli,Tiptur,Tumkur,13.20418,76.52005,264.27
Nagaraghatta,Tiptur,Tumkur,13.202301,76.534768,340.4
Nagaraghatta Kaval,Tiptur,Tumkur,13.189505,76.52832,309.35
Naraseekatte,Tiptur,Tumkur,13.193375,76.469293,274.02
Nelagondanahalli,Tiptur,Tumkur,13.339964,76.439641,210.65
Nellikere,Tiptur,Tumkur,13.201355,76.584842,296.45
Nonavinakere,Tiptur,Tumkur,13.166371,76.549066,664.77
Nyakenahalli,Tiptur,Tumkur,13.301748,76.550248,210.25
Paruvagondanahalli,Tiptur,Tumkur,13.318792,76.434214,44.17
Patrehalli,Tiptur,Tumkur,13.343309,76.419518,113.45
Peddihalli,Tiptur,Tumkur,13.269429,76.537785,131.97
Rajatadripura,Tiptur,Tumkur,13.324912,76.692936,1288.73
Ramachandrapura,Tiptur,Tumkur,13.196741,76.42714,507.0
Ramanahalli,Tiptur,Tumkur,13.313053,76.370782,95.78
Ramashettihalli,Tiptur,Tumkur,13.28451,76.500105,254.45
Ramenahalli,Tiptur,Tumkur,13.292764,76.539837,160.5
Rangapura,Tiptur,Tumkur,13.212409,76.46332,301.68
Rattenahalli,Tiptur,Tumkur,13.373169,76.398285,216.6
Rayashettihalli,Tiptur,Tumkur,13.114994,76.474525,109.2
Rudrapura,Tiptur,Tumkur,13.41833,76.406851,275.75
S  Lakkihalli,Tiptur,Tumkur,13.199623,76.406114,242.18
Sannenahalli,Tiptur,Tumkur,13.087184,76.505396,316.12
Sarthavalli,Tiptur,Tumkur,13.331003,76.452911,365.68
Sasalahalli,Tiptur,Tumkur,13.171613,76.467423,449.62
Satteramanahalli,Tiptur,Tumkur,13.3563,76.441446,219.65
Shakunagiri Gollarahatti,Tiptur,Tumkur,13.194206,76.553953,78.2
Shankaranahalli,Tiptur,Tumkur,13.229119,76.446486,179.78
Shantanahalli,Tiptur,Tumkur,13.257845,76.532575,361.0
Shettihalli,Tiptur,Tumkur,13.28002,76.564733,291.55
Shingenahalli,Tiptur,Tumkur,13.242749,76.407366,312.8
Shivapura,Tiptur,Tumkur,13.235198,76.558658,80.33
Shivara,Tiptur,Tumkur,13.214933,76.388944,671.15
Siddanahalli,Tiptur,Tumkur,13.309766,76.606062,71.7
Siddapura,Tiptur,Tumkur,13.270051,76.375945,121.03
Sidlehalli,Tiptur,Tumkur,13.297074,76.565072,383.37
Suguru,Tiptur,Tumkur,13.18215,76.513432,840.95
Suragondanahalli,Tiptur,Tumkur,13.414672,76.428904,212.68
Suranahalli,Tiptur,Tumkur,13.353275,76.378636,56.75
Tadasuru,Tiptur,Tumkur,13.216917,76.428862,722.77
Tammadihalli,Tiptur,Tumkur,13.343885,76.403561,48.35
Timlapura,Tiptur,Tumkur,13.24999,76.402527,681.03
Timmarayanahalli,Tiptur,Tumkur,13.340631,76.510808,44.77
Uppinahalli,Tiptur,Tumkur,13.245644,76.57175,320.17
Vaddaramallenahalli,Tiptur,Tumkur,13.198652,76.491303,139.25
Vaderahalli,Tiptur,Tumkur,13.393914,76.402347,160.23
Vasudevarahalli,Tiptur,Tumkur,13.2953,76.442989,100.55
Vighnasante,Tiptur,Tumkur,13.145241,76.537136,643.35
Virupakshipura,Tiptur,Tumkur,13.126944,76.495354,238.23
Vitalapura,Tiptur,Tumkur,13.332296,76.421582,100.3
Yadehalli,Tiptur,Tumkur,13.190633,76.599306,205.28
Yagachikatte,Tiptur,Tumkur,13.310611,76.705545,320.3
